entry_time,exit_time,symbol,side,entry_price,tp,sl,exit_price,result,pnl,win,duration_min,hour,day_of_week
2024-07-09 08:49:00,2024-07-09 08:49:00,USDJPY,sell,161.12,160.97,161.22,161.12,timeout,0.0,False,0.0,8,Tuesday
2024-07-09 09:14:00,2024-07-09 10:00:00,USDJPY,sell,161.103,160.953,161.203,160.953,win,37.5,True,46.0,9,Tuesday
2024-07-09 09:32:00,2024-07-09 10:00:00,USDJPY,sell,161.082,160.932,161.182,160.932,win,37.5,True,28.0,9,Tuesday
2024-07-09 10:29:00,2024-07-09 10:43:00,USDJPY,sell,161.166,161.016,161.266,161.266,loss,-25.0,False,14.0,10,Tuesday
2024-07-10 07:30:00,2024-07-10 07:30:00,USDJPY,sell,161.483,161.333,161.583,161.483,timeout,0.0,False,0.0,7,Wednesday
2024-07-10 07:49:00,2024-07-10 07:49:00,USDJPY,sell,161.496,161.346,161.596,161.496,timeout,0.0,False,0.0,7,Wednesday
2024-07-10 08:05:00,2024-07-10 08:05:00,USDJPY,sell,161.46,161.31,161.56,161.46,timeout,0.0,False,0.0,8,Wednesday
2024-07-10 08:28:00,2024-07-10 08:28:00,USDJPY,sell,161.47,161.32,161.57,161.47,timeout,0.0,False,0.0,8,Wednesday
2024-07-10 08:44:00,2024-07-10 09:31:00,USDJPY,sell,161.457,161.307,161.557,161.557,loss,-25.0,False,47.0,8,Wednesday
2024-07-10 08:54:00,2024-07-10 09:29:00,USDJPY,sell,161.432,161.282,161.532,161.532,loss,-25.0,False,35.0,8,Wednesday
2024-07-10 08:55:00,2024-07-10 09:30:00,USDJPY,sell,161.433,161.283,161.533,161.533,loss,-25.0,False,35.0,8,Wednesday
2024-07-10 09:01:00,2024-07-10 09:30:00,USDJPY,sell,161.433,161.283,161.533,161.533,loss,-25.0,False,29.0,9,Wednesday
2024-07-10 09:24:00,2024-07-10 10:00:00,USDJPY,sell,161.502,161.352,161.602,161.602,loss,-25.0,False,36.0,9,Wednesday
2024-07-10 09:36:00,2024-07-10 10:00:00,USDJPY,sell,161.512,161.362,161.612,161.612,loss,-25.0,False,24.0,9,Wednesday
2024-07-10 10:17:00,2024-07-10 10:49:00,USDJPY,sell,161.582,161.432,161.682,161.682,loss,-25.0,False,32.0,10,Wednesday
2024-07-11 07:33:00,2024-07-11 08:30:00,USDJPY,sell,161.562,161.412,161.662,161.412,win,37.5,True,57.0,7,Thursday
2024-07-11 07:48:00,2024-07-11 08:30:00,USDJPY,sell,161.549,161.399,161.649,161.399,win,37.5,True,42.0,7,Thursday
2024-07-11 08:28:00,2024-07-11 08:30:00,USDJPY,sell,161.564,161.414,161.664,161.414,win,37.5,True,2.0,8,Thursday
2024-08-06 07:33:00,2024-08-06 07:37:00,USDJPY,sell,145.329,145.179,145.429,145.179,win,37.5,True,4.0,7,Tuesday
2024-08-06 07:55:00,2024-08-06 07:57:00,USDJPY,sell,145.036,144.886,145.136,145.136,loss,-25.0,False,2.0,7,Tuesday
2024-08-06 08:06:00,2024-08-06 08:09:00,USDJPY,sell,144.882,144.732,144.982,144.982,loss,-25.0,False,3.0,8,Tuesday
2024-08-06 08:17:00,2024-08-06 08:25:00,USDJPY,sell,145.04,144.89,145.14,144.89,win,37.5,True,8.0,8,Tuesday
2024-08-06 08:20:00,2024-08-06 08:26:00,USDJPY,sell,144.999,144.849,145.099,144.849,win,37.5,True,6.0,8,Tuesday
