timestamp,direction,entry,exit,lot_size,result,profit,balance,session,risk_used
2023-09-14 20:59:00,buy,147.457,147.46,100.0,win,300.0,73201.67,Overlap,0.005
2023-09-14 21:00:00,buy,147.462,147.46,100.0,loss,-200.0,73001.67,Overlap,0.01
2023-09-14 21:01:00,buy,147.461,147.458,100.0,loss,-300.0,72701.67,Overlap,0.005
2023-09-14 21:02:00,buy,147.461,147.462,100.0,win,100.0,72801.67,Overlap,0.005
2023-09-14 21:08:00,buy,147.461,147.458,100.0,loss,-300.0,72501.67,Overlap,0.01
2023-09-14 21:39:00,buy,147.447,147.44112,100.0,loss,-588.03,71913.64,Overlap,0.005
2023-09-14 21:40:00,buy,147.447,147.44138,100.0,loss,-561.75,71351.89,Overlap,0.005
2023-09-14 21:45:00,sell,147.44,147.41942,100.0,win,2057.52,73409.42,Overlap,0.005
2023-09-14 21:55:00,sell,147.427,147.43575,100.0,loss,-875.24,72534.18,Overlap,0.01
2023-09-14 21:59:00,sell,147.423,147.43151,100.0,loss,-850.78,71683.4,Overlap,0.005
2023-09-14 22:06:00,buy,147.446,147.47836,100.0,win,3235.68,74919.08,Overlap,0.005
2023-09-14 22:07:00,buy,147.447,147.43636,100.0,loss,-1064.25,73854.83,Overlap,0.01
2023-09-14 22:08:00,buy,147.446,147.47841,100.0,win,3240.56,77095.39,Overlap,0.005
2023-09-14 22:09:00,buy,147.447,147.47961,100.0,win,3260.52,80355.91,Overlap,0.01
2023-09-14 22:11:00,buy,147.45,147.48562,100.0,win,3562.39,83918.29,Overlap,0.01
2023-09-14 22:16:00,buy,147.463,147.44914,100.0,loss,-1385.57,82532.73,Overlap,0.01
2023-09-14 22:32:00,sell,147.443,147.439,100.0,win,400.0,82932.73,Overlap,0.005
2023-09-14 22:33:00,sell,147.437,147.451,100.0,loss,-1400.0,81532.73,Overlap,0.01
2023-09-14 22:34:00,sell,147.437,147.443,100.0,loss,-600.0,80932.73,Overlap,0.005
2023-09-14 23:03:00,buy,147.47,147.482,100.0,win,1200.0,82132.73,Overlap,0.005
2023-09-14 23:04:00,buy,147.469,147.476,100.0,win,700.0,82832.73,Overlap,0.01
2023-09-14 23:05:00,buy,147.47,147.49784,100.0,win,2783.73,85616.45,Overlap,0.01
2023-09-14 23:06:00,buy,147.47,147.472,100.0,win,200.0,85816.45,Overlap,0.01
2023-09-14 23:07:00,buy,147.468,147.49777,100.0,win,2976.58,88793.03,Overlap,0.01
2023-09-14 23:09:00,buy,147.482,147.47075,100.0,loss,-1125.26,87667.77,Overlap,0.01
2023-09-14 23:10:00,buy,147.481,147.46977,100.0,loss,-1123.45,86544.32,Overlap,0.005
2023-09-14 23:11:00,buy,147.486,147.47415,100.0,loss,-1184.64,85359.68,Overlap,0.005
2023-09-14 23:12:00,buy,147.482,147.46998,100.0,loss,-1202.16,84157.52,Overlap,0.005
2023-09-14 23:14:00,buy,147.481,147.506,100.0,win,2500.0,86657.52,Overlap,0.005
2023-09-14 23:15:00,buy,147.482,147.499,100.0,win,1700.0,88357.52,Overlap,0.01
2023-09-14 23:50:00,buy,147.482,147.46989,100.0,loss,-1211.15,87146.37,Overlap,0.01
2023-09-15 00:11:00,sell,147.352,147.37392,100.0,loss,-2191.95,84954.42,Asia,0.005
2023-09-15 00:12:00,sell,147.362,147.38385,100.0,loss,-2184.67,82769.75,Asia,0.005
2023-09-15 00:28:00,buy,147.452,147.42824,100.0,loss,-2375.5,80394.25,Asia,0.005
2023-09-15 00:31:00,buy,147.451,147.42838,100.0,loss,-2261.74,78132.51,Asia,0.005
2023-09-15 00:56:00,buy,147.492,147.46199,100.0,loss,-3001.22,75131.29,Asia,0.005
2023-09-15 00:57:00,buy,147.471,147.44054,100.0,loss,-3046.13,72085.15,Asia,0.005
2023-09-15 01:02:00,sell,147.436,147.46632,100.0,loss,-3031.91,69053.24,Asia,0.005
2023-09-15 01:27:00,sell,147.42,147.375,100.0,win,4500.0,73553.24,Asia,0.005
2023-09-15 01:28:00,sell,147.421,147.35436,100.0,win,6664.34,80217.58,Asia,0.01
2023-09-15 01:31:00,sell,147.42,147.369,100.0,win,5100.0,85317.58,Asia,0.01
2023-09-15 01:36:00,sell,147.373,147.39659,100.0,loss,-2359.49,82958.09,Asia,0.01
2023-09-15 01:37:00,sell,147.374,147.39654,100.0,loss,-2253.81,80704.28,Asia,0.005
2023-09-15 01:38:00,sell,147.38,147.377,100.0,win,300.0,81004.28,Asia,0.005
2023-09-15 01:39:00,sell,147.375,147.385,100.0,loss,-1000.0,80004.28,Asia,0.01
2023-09-15 01:40:00,sell,147.373,147.39422,100.0,loss,-2122.14,77882.14,Asia,0.005
2023-09-15 01:42:00,sell,147.373,147.3936,100.0,loss,-2059.91,75822.23,Asia,0.005
2023-09-15 01:43:00,sell,147.369,147.3897,100.0,loss,-2069.91,73752.32,Asia,0.005
2023-09-15 01:44:00,sell,147.367,147.38708,100.0,loss,-2008.49,71743.83,Asia,0.005
2023-09-15 02:19:00,buy,147.446,147.42845,100.0,loss,-1755.35,69988.48,Asia,0.005
2023-09-15 02:44:00,buy,147.449,147.43457,100.0,loss,-1442.87,68545.6,Asia,0.005
2023-09-15 02:59:00,buy,147.485,147.47077,100.0,loss,-1422.8,67122.81,Asia,0.005
2023-09-15 03:00:00,buy,147.48,147.477,100.0,loss,-300.0,66822.81,Asia,0.005
2023-09-15 03:01:00,buy,147.489,147.47446,100.0,loss,-1454.09,65368.71,Asia,0.005
2023-09-15 03:03:00,buy,147.485,147.46981,100.0,loss,-1519.25,63849.47,Asia,0.005
2023-09-15 03:04:00,buy,147.486,147.47087,100.0,loss,-1512.87,62336.6,Asia,0.005
2023-09-15 03:32:00,buy,147.457,147.44483,100.0,loss,-1217.39,61119.21,Asia,0.005
2023-09-15 03:33:00,buy,147.453,147.48817,100.0,win,3517.09,64636.3,Asia,0.005
2023-09-15 03:45:00,buy,147.487,147.47348,100.0,loss,-1351.73,63284.57,Asia,0.01
2023-09-15 03:49:00,buy,147.478,147.46464,100.0,loss,-1335.55,61949.02,Asia,0.005
2023-09-15 04:06:00,sell,147.43,147.397,100.0,win,3300.0,65249.02,Asia,0.005
2023-09-15 04:07:00,sell,147.429,147.38806,100.0,win,4093.67,69342.69,Asia,0.01
2023-09-15 04:42:00,sell,147.388,147.39,100.0,loss,-200.0,69142.69,Asia,0.01
2023-09-15 04:43:00,sell,147.384,147.39711,100.0,loss,-1310.8,67831.88,Asia,0.005
2023-09-15 04:45:00,sell,147.395,147.40884,100.0,loss,-1383.91,66447.98,Asia,0.005
2023-09-15 05:03:00,buy,147.592,147.55082,80.68,loss,-3322.43,63125.55,Asia,0.005
2023-09-15 05:04:00,buy,147.575,147.53425,77.45,loss,-3156.33,59969.22,Asia,0.005
2023-09-15 05:05:00,buy,147.514,147.47121,70.07,loss,-2998.45,56970.77,Asia,0.005
2023-09-15 05:53:00,buy,147.45,147.42414,100.0,loss,-2586.15,54384.62,Asia,0.005
2023-09-15 06:17:00,buy,147.471,147.506,100.0,win,3500.0,57884.62,London,0.005
2023-09-15 06:18:00,buy,147.479,147.525,100.0,win,4600.0,62484.62,London,0.01
2023-09-15 06:20:00,buy,147.47,147.532,100.0,win,6200.0,68684.62,London,0.01
2023-09-15 06:21:00,buy,147.481,147.5505,100.0,win,6949.5,75634.12,London,0.01
2023-09-15 06:35:00,buy,147.572,147.585,100.0,win,1300.0,76934.12,London,0.01
2023-09-15 06:38:00,buy,147.599,147.57003,100.0,loss,-2896.82,74037.3,London,0.01
2023-09-15 06:39:00,buy,147.589,147.56029,100.0,loss,-2870.62,71166.68,London,0.005
2023-09-15 07:04:00,buy,147.661,147.74412,100.0,win,8312.03,79478.71,London,0.005
2023-09-15 07:05:00,buy,147.666,147.74753,100.0,win,8152.6,87631.31,London,0.01
2023-09-15 07:06:00,buy,147.685,147.7703,100.0,win,8530.27,96161.58,London,0.01
2023-09-15 07:08:00,buy,147.708,147.67885,100.0,loss,-2915.03,93246.56,London,0.01
2023-09-15 07:09:00,buy,147.694,147.77617,100.0,win,8217.22,101463.78,London,0.005
2023-09-15 07:18:00,buy,147.77,147.74208,100.0,loss,-2791.61,98672.16,London,0.01
2023-09-15 07:19:00,buy,147.771,147.74194,100.0,loss,-2906.5,95765.66,London,0.005
2023-09-15 07:20:00,buy,147.78,147.75144,100.0,loss,-2856.03,92909.63,London,0.005
2023-09-15 07:21:00,buy,147.784,147.75591,100.0,loss,-2809.17,90100.46,London,0.005
2023-09-15 07:22:00,buy,147.773,147.74448,100.0,loss,-2852.09,87248.37,London,0.005
2023-09-15 07:57:00,buy,147.74,147.71278,100.0,loss,-2721.52,84526.85,London,0.005
2023-09-15 07:58:00,buy,147.74,147.71418,100.0,loss,-2582.12,81944.72,London,0.005
2023-09-15 08:03:00,buy,147.771,147.74231,100.0,loss,-2869.02,79075.7,London,0.005
2023-09-15 08:04:00,buy,147.761,147.73232,100.0,loss,-2868.38,76207.32,London,0.005
2023-09-15 08:36:00,buy,147.766,147.795,100.0,win,2900.0,79107.32,London,0.005
2023-09-15 08:41:00,buy,147.778,147.75568,100.0,loss,-2232.44,76874.88,London,0.01
2023-09-15 08:42:00,buy,147.78,147.75676,100.0,loss,-2324.41,74550.47,London,0.005
2023-09-15 08:43:00,buy,147.786,147.76284,100.0,loss,-2315.52,72234.95,London,0.005
2023-09-15 08:46:00,buy,147.783,147.75973,100.0,loss,-2327.13,69907.82,London,0.005
2023-09-15 08:48:00,buy,147.795,147.77102,100.0,loss,-2398.29,67509.53,London,0.005
2023-09-15 09:21:00,buy,147.775,147.75569,100.0,loss,-1930.98,65578.55,London,0.005
2023-09-15 10:02:00,buy,147.815,147.832,100.0,win,1700.0,67278.55,London,0.005
2023-09-15 10:03:00,buy,147.808,147.838,100.0,win,3000.0,70278.55,London,0.01
2023-09-15 10:04:00,buy,147.82,147.826,100.0,win,600.0,70878.55,London,0.01
2023-09-15 10:05:00,buy,147.817,147.818,100.0,win,100.0,70978.55,London,0.01
2023-09-15 10:11:00,buy,147.825,147.80916,100.0,loss,-1584.13,69394.42,London,0.01
2023-09-15 10:12:00,buy,147.827,147.81103,100.0,loss,-1596.69,67797.72,London,0.005
2023-09-15 10:30:00,buy,147.846,147.89894,100.0,win,5294.13,73091.85,London,0.005
2023-09-15 10:31:00,buy,147.849,147.8993,100.0,win,5030.26,78122.12,London,0.01
2023-09-15 10:34:00,buy,147.856,147.90648,100.0,win,5047.8,83169.92,London,0.01
2023-09-15 10:35:00,buy,147.856,147.90539,100.0,win,4938.67,88108.59,London,0.01
2023-09-15 10:40:00,buy,147.91,147.88912,100.0,loss,-2087.6,86020.99,London,0.01
2023-09-15 10:41:00,buy,147.892,147.925,100.0,win,3300.0,89320.99,London,0.005
2023-09-15 11:49:00,sell,147.812,147.83082,100.0,loss,-1881.88,87439.12,London,0.01
2023-09-15 12:06:00,sell,147.756,147.77853,100.0,loss,-2252.69,85186.43,New York,0.005
2023-09-15 12:07:00,sell,147.758,147.78017,100.0,loss,-2217.49,82968.94,New York,0.005
2023-09-15 12:08:00,sell,147.756,147.7773,100.0,loss,-2129.82,80839.12,New York,0.005
2023-09-15 12:37:00,buy,147.894,147.85888,100.0,loss,-3511.81,77327.31,New York,0.005
2023-09-15 12:41:00,buy,147.917,147.88301,100.0,loss,-3399.39,73927.92,New York,0.005
2023-09-15 12:58:00,buy,147.924,147.89604,100.0,loss,-2796.19,71131.73,New York,0.005
2023-09-15 13:00:00,buy,147.924,147.89427,100.0,loss,-2973.34,68158.39,New York,0.005
2023-09-15 13:12:00,sell,147.793,147.82315,100.0,loss,-3015.02,65143.37,New York,0.005
2023-09-15 13:13:00,sell,147.798,147.82741,100.0,loss,-2941.09,62202.27,New York,0.005
2023-09-15 13:14:00,sell,147.803,147.83227,100.0,loss,-2927.44,59274.83,New York,0.005
2023-09-15 13:16:00,sell,147.793,147.82562,90.87,loss,-2963.84,56310.99,New York,0.005
2023-09-15 13:44:00,buy,147.879,147.898,76.26,win,1448.94,57759.93,New York,0.005
2023-09-15 13:46:00,buy,147.879,147.882,100.0,win,300.0,58059.93,New York,0.01
2023-09-15 13:47:00,buy,147.882,147.857,100.0,loss,-2500.0,55559.93,New York,0.01
2023-09-15 13:48:00,buy,147.901,147.86544,78.12,loss,-2777.95,52781.98,New York,0.005
2023-09-15 13:49:00,buy,147.888,147.85357,76.64,loss,-2639.05,50142.93,New York,0.005
2023-09-15 14:00:00,sell,147.727,147.727,51.69,loss,0.0,50142.93,New York,0.005
2023-09-15 14:05:00,sell,147.675,147.72798,47.32,loss,-2506.89,47636.04,New York,0.005
2023-09-15 14:06:00,sell,147.67,147.72179,45.99,loss,-2381.65,45254.39,New York,0.005
2023-09-15 14:07:00,sell,147.649,147.69937,44.93,loss,-2262.93,42991.46,New York,0.005
2023-09-15 14:42:00,sell,147.693,147.72872,60.17,loss,-2149.55,40841.91,New York,0.005
2023-09-15 14:43:00,sell,147.685,147.72061,57.35,loss,-2042.15,38799.76,New York,0.005
2023-09-15 14:44:00,sell,147.672,147.70703,55.38,loss,-1939.93,36859.84,New York,0.005
2023-09-15 14:46:00,sell,147.65,147.68552,51.89,loss,-1843.06,35016.77,New York,0.005
2023-09-15 14:47:00,sell,147.66,147.69447,50.79,loss,-1750.96,33265.81,New York,0.005
2023-09-15 14:57:00,buy,147.84,147.866,49.69,win,1291.94,34557.75,New York,0.005
2023-09-15 14:58:00,buy,147.83,147.83,100.0,loss,0.0,34557.75,New York,0.01
2023-09-15 15:02:00,buy,147.863,147.82864,50.28,loss,-1727.83,32829.92,New York,0.005
2023-09-15 15:03:00,buy,147.863,147.8292,48.57,loss,-1641.44,31188.48,New York,0.005
2023-09-15 15:04:00,buy,147.875,147.84165,46.77,loss,-1559.58,29628.9,New York,0.005
2023-09-15 15:05:00,buy,147.876,147.84299,44.88,loss,-1481.34,28147.56,New York,0.005
2023-09-15 15:39:00,buy,147.854,147.82988,58.35,loss,-1407.48,26740.08,New York,0.005
2023-09-15 16:12:00,buy,147.841,147.8215,68.58,loss,-1336.97,25403.11,New York,0.005
2023-09-15 16:32:00,buy,147.86,147.865,77.67,win,388.35,25791.46,New York,0.005
2023-09-15 16:33:00,buy,147.867,147.85032,100.0,loss,-1667.74,24123.73,New York,0.01
2023-09-15 16:34:00,buy,147.871,147.85496,75.22,loss,-1206.24,22917.49,New York,0.005
2023-09-15 16:38:00,buy,147.873,147.85723,72.65,loss,-1145.93,21771.55,New York,0.005
2023-09-15 17:23:00,sell,147.758,147.7735,70.22,loss,-1088.6,20682.95,New York,0.005
2023-09-15 17:24:00,sell,147.757,147.77171,70.3,loss,-1034.09,19648.86,New York,0.005
2023-09-15 18:02:00,sell,147.775,147.79047,63.5,loss,-982.46,18666.4,Overlap,0.005
2023-09-15 18:03:00,sell,147.777,147.79184,62.9,loss,-933.32,17733.09,Overlap,0.005
2023-09-15 18:06:00,sell,147.779,147.79292,63.68,loss,-886.62,16846.46,Overlap,0.005
2023-09-15 18:30:00,buy,147.825,147.81117,60.92,loss,-842.3,16004.17,Overlap,0.005
2023-09-15 18:32:00,buy,147.825,147.8127,65.04,loss,-800.2,15203.97,Overlap,0.005
2023-09-15 18:34:00,buy,147.826,147.81431,65.05,loss,-760.17,14443.79,Overlap,0.005
2023-09-15 18:44:00,sell,147.785,147.79814,54.97,loss,-722.18,13721.62,Overlap,0.005
2023-09-15 18:49:00,sell,147.788,147.80053,54.77,loss,-686.09,13035.53,Overlap,0.005
2023-09-15 19:02:00,buy,147.844,147.82992,46.28,loss,-651.81,12383.72,Overlap,0.005
2023-09-15 19:45:00,buy,147.836,147.82626,63.58,loss,-619.16,11764.57,Overlap,0.005
2023-09-15 20:05:00,buy,147.866,147.85659,62.48,loss,-588.24,11176.33,Overlap,0.005
2023-09-15 20:06:00,buy,147.867,147.85794,61.7,loss,-558.79,10617.53,Overlap,0.005
2023-09-15 20:07:00,buy,147.865,147.89015,61.41,win,1544.49,12162.02,Overlap,0.005
2023-09-15 20:11:00,buy,147.883,147.87332,100.0,loss,-968.02,11194.0,Overlap,0.01
2023-09-15 20:12:00,buy,147.87,147.85999,55.91,loss,-559.67,10634.33,Overlap,0.005
2023-09-15 20:14:00,buy,147.87,147.85816,44.92,loss,-531.66,10102.67,Overlap,0.005
2023-09-17 21:02:00,sell,147.719,147.7,19.91,win,378.29,10480.96,Overlap,0.005
2023-09-17 21:03:00,sell,147.71,147.687,43.18,win,993.14,11474.1,Overlap,0.01
2023-09-17 21:05:00,sell,147.717,147.688,49.03,win,1421.87,12895.97,Overlap,0.01
2023-09-17 21:06:00,sell,147.716,147.691,59.13,win,1478.25,14374.22,Overlap,0.01
2023-09-17 21:07:00,sell,147.716,147.692,69.9,win,1677.6,16051.82,Overlap,0.01
2023-09-17 21:08:00,sell,147.716,147.701,83.37,win,1250.55,17302.37,Overlap,0.01
2023-09-17 21:14:00,sell,147.701,147.696,94.59,win,472.95,17775.32,Overlap,0.01
2023-09-17 22:41:00,buy,147.82,147.81007,100.0,loss,-992.85,16782.46,Overlap,0.01
2023-09-17 23:06:00,buy,147.844,147.84,71.27,loss,-285.08,16497.38,Overlap,0.005
2023-09-17 23:07:00,buy,147.849,147.83728,70.39,loss,-824.89,15672.49,Overlap,0.005
2023-09-17 23:08:00,buy,147.851,147.83988,70.49,loss,-783.67,14888.82,Overlap,0.005
2023-09-17 23:47:00,buy,147.833,147.8606,78.48,win,2165.71,17054.53,Overlap,0.005
2023-09-17 23:48:00,buy,147.832,147.85785,100.0,win,2585.31,19639.84,Overlap,0.01
2023-09-17 23:49:00,buy,147.833,147.85724,100.0,win,2423.51,22063.35,Overlap,0.01
2023-09-17 23:59:00,buy,147.863,147.85322,100.0,loss,-977.72,21085.63,Overlap,0.01
2023-09-18 00:00:00,buy,147.86,147.84841,90.94,loss,-1054.28,20031.35,Asia,0.005
2023-09-18 00:01:00,buy,147.857,147.84498,83.31,loss,-1001.57,19029.78,Asia,0.005
2023-09-18 00:16:00,buy,147.839,147.82436,65.0,loss,-951.42,18078.35,Asia,0.005
2023-09-18 00:17:00,buy,147.84,147.82625,65.74,loss,-903.85,17174.5,Asia,0.005
2023-09-18 00:45:00,sell,147.769,147.78401,57.21,loss,-858.72,16315.77,Asia,0.005
2023-09-18 00:47:00,sell,147.767,147.78151,56.21,loss,-815.82,15499.96,Asia,0.005
2023-09-18 00:50:00,sell,147.77,147.72778,53.4,win,2254.5,17754.46,Asia,0.005
2023-09-18 00:53:00,sell,147.763,147.7201,100.0,win,4290.16,22044.62,Asia,0.01
2023-09-18 00:56:00,sell,147.734,147.7514,100.0,loss,-1740.26,20304.36,Asia,0.01
2023-09-18 01:00:00,sell,147.725,147.743,56.42,loss,-1015.29,19289.06,Asia,0.005
2023-09-18 01:01:00,sell,147.729,147.7465,55.13,loss,-964.53,18324.53,Asia,0.005
2023-09-18 02:11:00,sell,147.737,147.74982,71.46,loss,-916.25,17408.28,Asia,0.005
2023-09-18 02:12:00,sell,147.736,147.74893,67.33,loss,-870.4,16537.88,Asia,0.005
2023-09-18 02:13:00,sell,147.737,147.74932,67.13,loss,-826.93,15710.95,Asia,0.005
2023-09-18 02:14:00,sell,147.732,147.7443,63.85,loss,-785.53,14925.42,Asia,0.005
2023-09-18 02:33:00,sell,147.726,147.73746,65.1,loss,-746.29,14179.13,Asia,0.005
2023-09-18 02:34:00,sell,147.729,147.74035,62.45,loss,-708.94,13470.19,Asia,0.005
2023-09-18 02:35:00,sell,147.728,147.73925,59.88,loss,-673.55,12796.64,Asia,0.005
2023-09-18 02:50:00,sell,147.735,147.74542,61.42,loss,-639.79,12156.84,Asia,0.005
2023-09-18 02:53:00,sell,147.735,147.74488,61.55,loss,-607.86,11548.98,Asia,0.005
2023-09-18 04:05:00,sell,147.729,147.70883,83.28,win,1679.82,13228.79,Asia,0.005
2023-09-18 04:06:00,sell,147.73,147.71036,100.0,win,1964.42,15193.21,Asia,0.01
2023-09-18 04:09:00,sell,147.726,147.70551,100.0,win,2048.63,17241.84,Asia,0.01
2023-09-18 04:10:00,sell,147.722,147.70161,100.0,win,2039.44,19281.28,Asia,0.01
2023-09-18 04:11:00,sell,147.721,147.70183,100.0,win,1916.62,21197.9,Asia,0.01
2023-09-18 04:12:00,sell,147.719,147.698,100.0,win,2099.72,23297.62,Asia,0.01
2023-09-18 04:13:00,sell,147.715,147.69322,100.0,win,2178.31,25475.94,Asia,0.01
2023-09-18 04:19:00,sell,147.708,147.71431,100.0,loss,-630.89,24845.04,Asia,0.01
2023-09-18 04:20:00,sell,147.709,147.68967,100.0,win,1932.8,26777.85,Asia,0.005
2023-09-18 04:24:00,sell,147.691,147.69902,100.0,loss,-802.35,25975.5,Asia,0.01
2023-09-18 04:30:00,sell,147.689,147.6972,100.0,loss,-820.36,25155.14,Asia,0.005
2023-09-18 04:55:00,sell,147.684,147.66567,100.0,win,1833.23,26988.37,Asia,0.005
2023-09-18 05:04:00,sell,147.663,147.67173,100.0,loss,-872.68,26115.69,Asia,0.01
2023-09-18 05:05:00,sell,147.654,147.66344,100.0,loss,-943.92,25171.77,Asia,0.005
2023-09-18 05:06:00,sell,147.654,147.66355,100.0,loss,-955.07,24216.7,Asia,0.005
2023-09-18 05:07:00,sell,147.655,147.66418,100.0,loss,-918.28,23298.42,Asia,0.005
2023-09-18 05:38:00,sell,147.647,147.65741,100.0,loss,-1040.88,22257.54,Asia,0.005
2023-09-18 05:39:00,sell,147.645,147.65545,100.0,loss,-1045.11,21212.43,Asia,0.005
2023-09-18 05:40:00,sell,147.648,147.65873,98.88,loss,-1060.59,20151.85,Asia,0.005
2023-09-18 06:02:00,sell,147.63,147.6414,88.4,loss,-1007.54,19144.31,London,0.005
2023-09-18 06:03:00,sell,147.634,147.64655,76.29,loss,-957.26,18187.04,London,0.005
2023-09-18 06:08:00,sell,147.63,147.58494,58.7,win,2645.17,20832.21,London,0.005
2023-09-18 06:12:00,sell,147.624,147.58224,100.0,win,4176.22,25008.43,London,0.01
2023-09-18 06:13:00,sell,147.624,147.58431,100.0,win,3969.35,28977.78,London,0.01
2023-09-18 06:17:00,sell,147.611,147.5693,100.0,win,4169.75,33147.53,London,0.01
2023-09-18 06:18:00,sell,147.613,147.56971,100.0,win,4329.06,37476.59,London,0.01
2023-09-18 06:21:00,sell,147.579,147.59669,100.0,loss,-1769.37,35707.22,London,0.01
2023-09-18 06:22:00,sell,147.58,147.59737,100.0,loss,-1737.27,33969.95,London,0.005
2023-09-18 06:25:00,sell,147.565,147.58208,99.46,loss,-1698.54,32271.41,London,0.005
2023-09-18 06:26:00,sell,147.577,147.59459,91.75,loss,-1613.55,30657.85,London,0.005
2023-09-18 07:29:00,sell,147.603,147.62454,71.16,loss,-1532.79,29125.07,London,0.005
2023-09-18 07:30:00,sell,147.607,147.62787,69.79,loss,-1456.22,27668.85,London,0.005
2023-09-18 07:39:00,buy,147.667,147.64419,60.64,loss,-1383.4,26285.45,London,0.005
2023-09-18 07:40:00,buy,147.662,147.63972,58.98,loss,-1314.3,24971.15,London,0.005
2023-09-18 08:00:00,buy,147.72,147.70225,70.34,loss,-1248.49,23722.66,London,0.005
2023-09-18 08:01:00,buy,147.705,147.68679,65.14,loss,-1186.21,22536.45,London,0.005
2023-09-18 08:02:00,buy,147.706,147.68885,65.72,loss,-1126.78,21409.68,London,0.005
2023-09-18 08:37:00,buy,147.731,147.71275,58.64,loss,-1070.46,20339.21,London,0.005
2023-09-18 08:55:00,sell,147.653,147.641,66.5,win,798.0,21137.21,London,0.005
2023-09-18 08:56:00,sell,147.653,147.644,100.0,win,900.0,22037.21,London,0.01
2023-09-18 08:57:00,sell,147.647,147.66135,100.0,loss,-1434.85,20602.36,London,0.01
2023-09-18 09:02:00,sell,147.638,147.65237,71.69,loss,-1030.16,19572.2,London,0.005
2023-09-18 09:46:00,sell,147.616,147.611,69.47,win,347.35,19919.55,London,0.005
2023-09-18 09:48:00,sell,147.612,147.6,100.0,win,1200.0,21119.55,London,0.01
2023-09-18 09:52:00,sell,147.61,147.604,100.0,win,600.0,21719.55,London,0.01
2023-09-18 10:06:00,sell,147.593,147.60727,100.0,loss,-1426.8,20292.75,London,0.01
2023-09-18 10:23:00,sell,147.605,147.61899,72.54,loss,-1014.61,19278.14,London,0.005
2023-09-18 10:25:00,sell,147.613,147.62652,71.3,loss,-963.92,18314.22,London,0.005
2023-09-18 11:01:00,buy,147.653,147.63934,67.04,loss,-915.74,17398.48,London,0.005
2023-09-18 11:11:00,sell,147.622,147.614,57.28,win,458.24,17856.72,London,0.005
2023-09-18 11:13:00,sell,147.605,147.62083,100.0,loss,-1583.38,16273.34,London,0.01
2023-09-18 11:16:00,sell,147.604,147.6197,51.81,loss,-813.67,15459.67,London,0.005
2023-09-18 11:45:00,sell,147.59,147.60454,53.17,loss,-772.92,14686.75,London,0.005
2023-09-18 11:48:00,sell,147.592,147.60625,51.53,loss,-734.27,13952.47,London,0.005
2023-09-18 12:02:00,buy,147.633,147.647,45.5,win,637.0,14589.47,New York,0.005
2023-09-18 12:06:00,buy,147.653,147.63514,81.69,loss,-1458.96,13130.51,New York,0.01
2023-09-18 12:09:00,buy,147.657,147.6388,36.06,loss,-656.45,12474.06,New York,0.005
2023-09-18 12:42:00,buy,147.676,147.738,27.5,win,1705.0,14179.06,New York,0.005
2023-09-18 12:44:00,buy,147.676,147.728,64.02,win,3329.04,17508.1,New York,0.01
2023-09-18 12:46:00,buy,147.686,147.736,80.06,win,4003.0,21511.1,New York,0.01
2023-09-18 12:48:00,buy,147.708,147.725,95.7,win,1626.9,23138.0,New York,0.01
2023-09-18 12:50:00,buy,147.706,147.737,100.0,win,3100.0,26238.0,New York,0.01
2023-09-18 12:53:00,buy,147.718,147.69662,100.0,loss,-2138.34,24099.67,New York,0.01
2023-09-18 12:55:00,buy,147.72,147.69838,55.74,loss,-1205.09,22894.57,New York,0.005
2023-09-18 12:56:00,buy,147.728,147.70675,53.86,loss,-1144.75,21749.83,New York,0.005
2023-09-18 12:57:00,buy,147.726,147.70516,52.19,loss,-1087.43,20662.39,New York,0.005
2023-09-18 13:38:00,buy,147.743,147.72147,47.98,loss,-1033.23,19629.17,New York,0.005
2023-09-18 13:49:00,sell,147.636,147.66657,32.1,loss,-981.44,18647.73,New York,0.005
2023-09-18 14:00:00,buy,147.737,147.70946,33.86,loss,-932.46,17715.27,New York,0.005
2023-09-18 14:01:00,buy,147.748,147.71968,31.28,loss,-885.9,16829.37,New York,0.005
2023-09-18 14:02:00,buy,147.744,147.71589,29.94,loss,-841.49,15987.89,New York,0.005
2023-09-18 14:03:00,buy,147.747,147.71917,28.73,loss,-799.46,15188.42,New York,0.005
2023-09-18 14:04:00,buy,147.75,147.72283,27.95,loss,-759.54,14428.89,New York,0.005
2023-09-18 14:45:00,sell,147.655,147.68013,28.71,loss,-721.51,13707.38,New York,0.005
2023-09-18 14:46:00,sell,147.651,147.6752,28.32,loss,-685.34,13022.04,New York,0.005
2023-09-18 14:47:00,sell,147.648,147.67141,27.81,loss,-651.15,12370.88,New York,0.005
2023-09-18 15:13:00,buy,147.712,147.69182,30.65,loss,-618.5,11752.38,New York,0.005
2023-09-18 15:36:00,sell,147.665,147.618,30.7,win,1442.9,13195.28,New York,0.005
2023-09-18 15:42:00,sell,147.644,147.625,78.04,win,1482.76,14678.04,New York,0.01
2023-09-18 15:43:00,sell,147.645,147.628,90.76,win,1542.92,16220.96,New York,0.01
2023-09-18 15:51:00,sell,147.614,147.63118,94.42,loss,-1622.15,14598.82,New York,0.01
2023-09-18 15:52:00,sell,147.618,147.63513,42.61,loss,-729.98,13868.84,New York,0.005
2023-09-18 16:14:00,buy,147.689,147.67377,45.53,loss,-693.5,13175.34,New York,0.005
